Ticker,Earning Date,^GSPC,^GSPC_pctchange_5,^GSPC_pctchange_10,^GSPC_pctchange_30,^RUT,^RUT_pctchange_5,^RUT_pctchange_10,^RUT_pctchange_30,^VIX,^VIX_pctchange_5,^VIX_pctchange_10,^VIX_pctchange_30,GC=F,GC=F_pctchange_5,GC=F_pctchange_10,GC=F_pctchange_30,CL=F,CL=F_pctchange_5,CL=F_pctchange_10,CL=F_pctchange_30,^TNX,^TNX_pctchange_5,^TNX_pctchange_10,^TNX_pctchange_30,^FVX,^FVX_pctchange_5,^FVX_pctchange_10,^FVX_pctchange_30
AJG,2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJG,2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJG,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJG,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJG,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJG,2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJG,2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2016-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2018-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGN,2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLE,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2016-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2018-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2019-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2019-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2020-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMD,2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME,2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2017-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP,2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2018-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT,2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2017-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSS,2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2016-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2019-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AON,2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2017-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS,2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA,2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,2017-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
